rai_cityadjusted_total_2019_q3, geography_name, unique_id, rai_cityadjusted_total_2019_q2, rai_cityadjusted_total_2019_q1, rai_cityadjusted_total_2020_q1, rai_cityadjusted_total_2019_q4, rai_cityadjusted_total_2020_q3, state, rai_cityadjusted_total_2020_q2, rai_cityadjusted_total_2021_q2, rai_cityadjusted_total_2020_q4, rai_cityadjusted_total_2021_q1, city
89.74359,"2530",267,88.27238,89.74359,85.92471,87.79264,91.09312,"NSW",96.15385,88.30455,92.06219,94.06355,"Rest of NSW"
81.99922,"2533",268,79.18552,77.66272,80.76923,76.92308,86.53846,"NSW",86.53846,72.7214,75.91093,78.67133,"Rest of NSW"
134.6154,"2167",141,134.6154,128.2051,142.5339,131.689,141.0256,"NSW",147.585,133.6032,144.2308,135.0245,"Greater Sydney"
null,"2175",148,null,null,null,null,null,"NSW",null,null,null,null,"Greater Sydney"
128.8871,"2176",149,128.2051,125.4181,123.6264,124.9009,132.2115,"NSW",135.0245,126.9231,126.9231,126.9231,"Greater Sydney"
133.1361,"2177",150,128.2051,128.2051,140.8766,128.2051,141.0256,"NSW",147.585,144.2308,141.0256,137.9599,"Greater Sydney"
112.1795,"2178",151,121.1538,103.9501,null,127.5304,111.336,"NSW",122.0414,126.9231,115.3846,null,"Greater Sydney"
114.2961,"2179",152,114.2961,110.9467,116.4941,116.4941,115.3846,"NSW",117.5214,109.4164,115.3846,113.3242,"Greater Sydney"
77.66272,"2534",269,81.99922,80.76923,77.66272,81.58508,77.26648,"NSW",83.21006,72.11538,83.21006,83.21006,"Rest of NSW"
97.31233,"2535",270,83.26725,84.13462,91.78322,91.78322,83.21006,"NSW",89.21491,66.56805,83.21006,83.21006,"Rest of NSW"
null,"2555",271,null,null,null,null,null,"NSW",null,null,null,null,"Greater Sydney"
133.1361,"2758",304,142.5339,144.2308,121.1538,120.5511,147.585,"NSW",141.0256,132.2115,120.8791,129.5133,"Greater Sydney"
137.6748,"2759",305,140.8766,132.626,137.6748,140.8766,142.6102,"NSW",144.2308,137.9599,137.9599,139.4759,"Greater Sydney"
159.413,"2760",306,159.413,148.8834,159.413,161.7541,162.7219,"NSW",176.2821,159.6517,164.8352,162.7219,"Greater Sydney"
144.2308,"2761",307,144.2308,128.2051,140.8766,141.7004,145.8886,"NSW",151.0989,141.0256,147.585,144.2308,"Greater Sydney"
118.7783,"2190",153,117.6251,110.9467,114.2961,121.1538,126.9231,"NSW",126.9231,126.9231,126.9231,122.0414,"Greater Sydney"
104.443,"2191",154,112.1795,93.05211,115.3846,116.4941,119.7388,"NSW",115.3846,132.2115,125.6664,126.9231,"Greater Sydney"
121.1538,"2557",273,118.7783,115.3846,117.6251,118.7783,119.7388,"NSW",124.4344,115.3846,115.3846,117.5214,"Greater Sydney"
144.2308,"2192",155,151.4423,140.7129,134.6154,155.3254,168.11,"NSW",130.8485,181.3187,164.8352,160.6621,"Greater Sydney"
119.9543,"2193",156,116.4941,110.9467,118.7783,121.1538,132.2115,"NSW",135.0245,141.0256,137.9599,135.0245,"Greater Sydney"
105.3512,"2197",160,121.1538,104.8951,114.2961,106.2753,128.2051,"NSW",115.3846,126.9231,136.4764,122.0414,"Greater Sydney"
131.689,"2194",157,128.8871,125.4181,140.8766,144.2308,152.9194,"NSW",152.9194,167.004,158.6538,164.8352,"Greater Sydney"
159.413,"2560",276,159.413,144.2308,155.3254,159.413,162.7219,"NSW",162.7219,154.7842,158.6538,158.6538,"Greater Sydney"
null,"Deniliquin",360,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Dubbo",361,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Dungog",362,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Eurobodalla",363,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Forbes",364,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
168.2692,"2195",158,163.7214,155.9252,173.0769,173.0769,186.6516,"NSW",192.3077,211.5385,198.3173,204.7146,"Greater Sydney"
144.2308,"2196",159,134.6154,128.2051,134.6154,144.2308,147.585,"NSW",151.0989,167.004,144.2308,162.7219,"Greater Sydney"
116.4941,"2198",161,112.1795,110.9467,114.2961,112.1795,120.8791,"NSW",109.4164,113.3242,109.4164,115.3846,"Greater Sydney"
null,"Gilgandra",365,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Glen Innes Severn",366,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Gloucester",367,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
134.6154,"2199",162,134.6154,128.2051,128.8871,128.8871,141.0256,"NSW",141.0256,144.2308,141.0256,141.0256,"Greater Sydney"
124.9009,"2203",164,123.6264,110.9467,123.6264,131.689,141.0256,"NSW",144.2308,141.0256,141.0256,141.0256,"Greater Sydney"
null,"Goulburn Mulwaree",368,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Great Lakes",369,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Greater Hume Shire",370,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Greater Taree",371,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Griffith",372,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Gundagai",373,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Gunnedah",374,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
137.6748,"2200",163,140.8766,128.2051,140.8766,138.3035,151.0989,"NSW",147.585,154.7842,151.0989,151.0989,"Greater Sydney"
null,"Guyra",375,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Gwydir",376,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
110.1399,"2204",165,108.1731,105.3741,108.1731,112.1795,119.7388,"NSW",121.4575,129.5133,126.9231,129.5133,"Greater Sydney"
null,"2214",175,null,null,114.2961,null,null,"NSW",null,null,null,119.7388,"Greater Sydney"
null,"Harden",377,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Hay",378,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
97.70471,"2205",166,100.9615,93.05211,100.9615,100.9615,119.7388,"NSW",113.3242,122.0414,126.9231,124.4344,"Greater Sydney"
99.30643,"2206",167,101.81,91.57509,100.9615,101.81,105.7692,"NSW",105.7692,101.5385,108.0196,105.7692,"Greater Sydney"
121.1538,"2207",168,121.1538,104.8951,116.4941,121.1538,126.9231,"NSW",126.9231,136.4764,132.9037,141.0256,"Greater Sydney"
null,"Inverell",379,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Jerilderie",380,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Junee",381,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Kempsey",382,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Kyogle",383,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Lachlan",384,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Leeton",385,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Lismore",386,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Lithgow",387,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Liverpool Plains",388,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
108.1731,"2208",169,110.1399,100.7726,106.7435,115.6048,105.7692,"NSW",115.3846,123.2263,119.7388,111.336,"Greater Sydney"
143.3773,"2222",182,140.8766,127.4968,151.4423,151.4423,163.7717,"NSW",158.6538,171.5177,162.7219,167.004,"Greater Sydney"
121.1538,"2209",170,121.1538,115.3846,128.8871,127.5304,135.0245,"NSW",126.9231,141.0256,141.0256,132.2115,"Greater Sydney"
121.1538,"2210",171,121.1538,114.2422,122.3776,121.1538,135.0245,"NSW",137.2141,137.9599,135.0245,137.9599,"Greater Sydney"
113.7595,"2211",172,110.1399,108.8534,113.2279,110.1399,117.5214,"NSW",126.9231,126.9231,115.3846,120.8791,"Greater Sydney"
118.7783,"2212",173,110.1399,104.8951,110.1399,101.81,116.4432,"NSW",124.4344,115.3846,105.7692,110.8498,"Greater Sydney"
134.6154,"2223",183,127.5304,119.5695,134.6154,139.2573,137.9599,"NSW",141.0256,141.0256,147.585,154.7842,"Greater Sydney"
97.70471,"2224",184,86.53846,96.15385,102.6728,84.13462,90.65934,"NSW",101.1339,97.63314,90.65934,96.15385,"Greater Sydney"
110.1399,"2213",174,108.1731,103.022,104.443,104.443,120.8791,"NSW",116.4432,112.3213,116.4432,112.3213,"Greater Sydney"
100.9615,"2225",185,93.91771,84.84163,null,80.23434,99.15865,"NSW",101.5385,97.63314,92.30769,null,"Greater Sydney"
112.7013,"2226",186,106.2753,106.8376,114.2961,115.3846,113.3242,"NSW",124.4344,108.4813,105.7692,119.7388,"Greater Sydney"
104.443,"2227",187,100.9615,96.96186,110.1399,112.1795,112.3213,"NSW",116.4432,106.2118,105.7692,108.0196,"Greater Sydney"
117.6251,"2228",188,110.1399,103.9501,110.1399,116.4941,117.5214,"NSW",120.8791,124.4344,115.3846,115.3846,"Greater Sydney"
null,"Lockhart",389,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Mid-Western Regional",390,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Moree Plains",391,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
121.1538,"2216",176,121.1538,115.3846,121.1538,121.1538,135.0245,"NSW",129.5133,144.2308,141.0256,144.2308,"Greater Sydney"
123.6264,"2217",177,122.3776,115.3846,123.6264,126.2019,141.0256,"NSW",137.9599,141.0256,141.0256,147.585,"Greater Sydney"
110.1399,"2229",189,100.9615,94.19152,104.443,110.1399,115.3846,"NSW",114.3451,105.7692,115.3846,107.5619,"Greater Sydney"
124.9009,"2230",190,121.1538,110.9467,114.2961,118.7783,117.5214,"NSW",126.9231,123.8274,119.7388,119.7388,"Greater Sydney"
null,"2231",191,null,null,null,null,105.7692,"NSW",118.6197,null,null,126.9231,"Greater Sydney"
121.1538,"2232",192,123.6264,108.8534,126.2019,121.1538,126.9231,"NSW",132.2115,119.7388,126.9231,128.2051,"Greater Sydney"
null,"Murray",392,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Murrumbidgee",393,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
124.9009,"2218",178,130.9771,124.0695,134.6154,133.8717,147.585,"NSW",142.6102,151.0989,151.0989,151.0989,"Greater Sydney"
110.1399,"2219",179,114.2961,112.0239,114.2961,119.9543,126.9231,"NSW",126.9231,119.7388,126.9231,125.6664,"Greater Sydney"
112.1795,"2220",180,113.2279,104.8951,114.2961,116.4941,132.2115,"NSW",126.9231,141.0256,132.2115,136.4764,"Greater Sydney"
106.2753,"2221",181,110.1399,101.2146,105.8112,104.443,120.8791,"NSW",119.7388,115.3846,119.7388,111.8265,"Greater Sydney"
111.1503,"2233",193,121.1538,104.8951,105.3512,110.1399,119.7388,"NSW",115.3846,111.336,119.1766,115.3846,"Greater Sydney"
94.65144,"2234",194,94.65144,88.07986,96.15385,90.41332,105.7692,"NSW",97.63314,93.32579,99.23618,92.64458,"Greater Sydney"
89.74359,"2282",211,89.74359,93.91771,87.79264,89.74359,92.06219,"NSW",94.06355,81.64006,91.57509,86.53846,"Rest of NSW"
106.2753,"2283",212,106.2753,106.2753,99.7151,100.9615,108.1731,"NSW",113.8664,100.6261,103.022,98.33916,"Rest of NSW"
100.9615,"2284",213,97.31233,98.49906,96.15385,89.74359,96.15385,"NSW",103.022,96.15385,97.23423,98.33916,"Rest of NSW"
93.37483,"2285",214,91.78322,96.15385,96.15385,91.78322,96.15385,"NSW",98.33916,94.06355,89.21491,96.15385,"Rest of NSW"
99.10335,"2286",215,93.91771,98.49906,96.15385,93.91771,96.15385,"NSW",98.33916,90.14423,90.14423,108.1731,"Rest of NSW"
100.3344,"2287",216,98.49906,103.5503,103.5503,96.15385,103.022,"NSW",103.022,96.15385,96.15385,101.2146,"Rest of NSW"
null,"Muswellbrook",394,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Nambucca",395,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Narrabri",396,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Narrandera",397,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Narromine",398,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Oberon",399,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Orange",400,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Palerang",401,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Parkes",402,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Port Macquarie-Hastings",403,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Queanbeyan",404,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Richmond Valley",405,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Shoalhaven",406,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Singleton",407,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
96.15385,"2289",217,93.91771,89.24777,85.92471,89.74359,97.23423,"NSW",96.15385,86.53846,86.53846,80.12821,"Rest of NSW"
96.15385,"2290",218,98.49906,96.15385,96.15385,93.91771,98.33916,"NSW",105.7927,91.09312,96.15385,96.15385,"Rest of NSW"
null,"Snowy River",408,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Tamworth Regional",409,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Temora",410,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
125.2236,"2292",220,104.8951,90.75194,89.74359,103.5503,95.62261,"NSW",96.15385,103.022,98.33916,86.53846,"Rest of NSW"
84.13462,"2293",221,80.76923,82.84024,79.18552,82.41758,86.53846,"NSW",91.09312,81.64006,81.25677,78.67133,"Rest of NSW"
null,"Tenterfield",411,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Tumbarumba",412,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
100.9615,"2296",224,89.74359,87.79264,89.74359,87.79264,92.06219,"NSW",100.6261,90.14423,86.53846,88.30455,"Rest of NSW"
98.49906,"2297",225,81.58508,84.13462,91.78322,76.92308,99.4695,"NSW",96.15385,null,96.15385,85.68165,"Rest of NSW"
null,"Tumut Shire",413,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Tweed",414,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Unincorporated NSW",415,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Upper Hunter Shire",416,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Upper Lachlan Shire",417,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Uralla",418,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Urana",419,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Wagga Wagga",420,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Wakool",421,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Walcha",422,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Walgett",423,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Warren",424,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
126.2019,"2298",226,109.8901,119.6581,126.2019,109.1476,149.7205,"NSW",120.1923,113.8664,108.1731,144.2308,"Rest of NSW"
89.74359,"2303",230,89.74359,87.79264,87.79264,85.92471,94.06355,"NSW",91.09312,82.81192,87.41259,83.21006,"Rest of NSW"
102.2395,"2304",231,100.9615,98.49906,102.8907,100.9615,119.3634,"NSW",108.1731,96.15385,113.8664,116.9439,"Rest of NSW"
93.91771,"2305",232,100.9615,89.74359,87.31809,89.74359,98.33916,"NSW",100.6261,86.53846,94.06355,87.85631,"Rest of NSW"
null,"Warrumbungle Shire",425,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Weddin",426,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
115.3846,"2299",227,115.3846,123.6895,168.2692,103.5503,110.9467,"NSW",116.9439,115.3846,110.9467,180.2885,"Rest of NSW"
89.74359,"2300",228,91.78322,93.91771,91.78322,93.91771,96.15385,"NSW",98.33916,86.53846,94.06355,90.14423,"Rest of NSW"
null,"Wellington",427,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Wentworth",428,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Wingecarribee",429,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Yass Valley",430,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
null,"Young",431,null,null,null,null,null,"NSW",null,null,null,null,"Rest of NSW"
126.1226,"4017",472,126.3164,125.1604,126.6768,129.2042,126.0825,"QLD",128.8655,124.0463,123.5871,124.2795,"Greater Brisbane"
95.26373,"4221",578,93.63912,92.31213,92.09491,91.36634,86.5044,"QLD",93.74512,78.58699,85.90775,81.36022,"Rest of Qld"
124.2604,"2327",247,118.7783,120.5511,122.3776,124.2604,127.2624,"NSW",129.1619,112.3876,123.6264,120.1923,"Rest of NSW"
115.3846,"2330",248,109.1476,109.1476,109.1476,106.2753,114.4689,"NSW",110.9467,108.1731,110.9467,110.9467,"Rest of NSW"
null,"2563",277,null,null,null,null,null,"NSW",null,null,null,null,"Greater Sydney"
159.413,"2564",278,157.3427,144.2308,159.413,163.7214,167.004,"NSW",176.2821,162.7219,167.004,167.004,"Greater Sydney"
134.6154,"2565",279,128.8871,122.7496,134.6154,139.2573,135.0245,"NSW",137.9599,126.9231,132.2115,129.5133,"Greater Sydney"
151.4423,"2566",280,144.2308,144.2308,151.4423,149.5726,159.6517,"NSW",154.7842,147.585,147.585,158.6538,"Greater Sydney"
84.15454,"4223",579,87.61656,81.38812,84.76782,86.82363,81.34163,"QLD",85.79779,71.19074,80.24762,77.44077,"Rest of Qld"
119.3634,"4865",859,129.0515,129.1492,126.4489,132.1285,112.3935,"QLD",115.7463,107.937,119.2925,116.2728,"Rest of Qld"
112.1795,"2334",249,106.9791,115.3846,109.1476,109.1476,112.3876,"NSW",120.1923,106.8376,100.6261,100.6261,"Rest of NSW"
98.49906,"2335",250,96.15385,98.49906,96.15385,93.91771,103.022,"NSW",103.022,96.15385,100.6261,100.6261,"Rest of NSW"
130.273,"2420",251,115.3846,135.7466,124.2604,124.2604,120.1923,"NSW",125.4181,117.7394,117.7394,108.1731,"Rest of NSW"
97.31233,"2500",252,93.91771,90.75194,91.78322,98.49906,100.0445,"NSW",103.022,93.55509,94.06355,94.06355,"Rest of NSW"
112.1795,"2502",253,106.2753,106.2753,109.1476,106.2753,116.9439,"NSW",113.8664,105.5347,108.1731,108.1731,"Rest of NSW"
115.3846,"2505",254,115.3846,118.7783,98.49906,117.0569,123.6264,"NSW",109.5424,113.8664,117.7394,113.8664,"Rest of NSW"
100.9615,"2506",255,91.78322,99.7151,92.8382,91.78322,104.2632,"NSW",101.81,90.14423,97.23423,103.022,"Rest of NSW"
null,"2556",272,null,null,null,null,null,"NSW",96.15385,null,null,101.5385,"Greater Sydney"
147.7486,"2558",274,153.3593,144.2308,147.7486,151.4423,154.7842,"NSW",152.9194,149.3213,147.585,151.0989,"Greater Sydney"
126.2019,"2745",294,124.2604,117.1417,122.3776,126.2019,132.2115,"NSW",132.2115,122.0414,128.2051,123.2263,"Greater Sydney"
161.5385,"2559",275,170.6392,144.2308,168.2692,null,176.2821,"NSW",169.2308,173.8672,176.2821,122.0414,"Greater Sydney"
134.6154,"2567",281,131.689,125.4181,128.8871,131.689,135.0245,"NSW",135.0245,124.4344,129.5133,130.1775,"Greater Sydney"
151.4423,"2747",295,151.4423,144.2308,151.4423,151.4423,158.6538,"NSW",160.6621,158.6538,158.6538,151.0989,"Greater Sydney"
null,"0846",448,null,null,null,null,null,"NT",null,null,null,null,"Rest of NT"
null,"0847",449,null,null,null,null,null,"NT",null,null,null,null,"Rest of NT"
null,"2568",282,null,null,null,null,null,"NSW",null,null,null,null,"Greater Sydney"
null,"2569",283,null,null,null,null,null,"NSW",null,null,null,null,"Greater Sydney"
123.6264,"2570",284,121.1538,115.3846,121.1538,122.3776,126.9231,"NSW",126.9231,119.7388,122.0414,122.0414,"Greater Sydney"
130.273,"2571",285,137.6748,116.5501,134.6154,140.8766,140.2465,"NSW",147.585,132.9037,141.0256,141.0256,"Greater Sydney"
151.4423,"2572",286,130.273,146.0565,123.6264,122.3776,141.0256,"NSW",158.6538,156.6952,135.0245,139.4759,"Greater Sydney"
153.3593,"2573",287,151.4423,140.7129,144.2308,140.8766,151.0989,"NSW",158.6538,141.0256,158.6538,144.2308,"Greater Sydney"
85.02024,"2574",288,89.74359,96.15385,96.15385,87.79264,103.022,"NSW",106.8376,86.53846,101.81,86.53846,"Rest of NSW"
82.41758,"2575",289,92.30769,89.74359,84.13462,89.74359,89.67716,"NSW",88.7574,83.21006,86.53846,86.53846,"Rest of NSW"
78.79925,"2576",290,79.18552,73.42657,73.42657,74.78632,75.91093,"NSW",78.67133,70.93317,75.91093,72.11538,"Rest of NSW"
95.02262,"2577",291,89.74359,89.74359,91.78322,93.91771,96.15385,"NSW",96.15385,84.84163,86.97333,82.81192,"Rest of NSW"
95.02262,"2578",292,109.1476,89.74359,74.78632,96.15385,91.09312,"NSW",103.022,null,105.5347,null,"Rest of NSW"
100.9615,"2579",293,93.37483,110.6428,96.15385,86.84864,113.1222,"NSW",105.5347,97.78357,96.15385,112.3876,"Rest of NSW"
null,"2748",296,null,null,null,null,null,"NSW",null,null,null,null,"Greater Sydney"
137.6748,"2749",297,134.6154,131.1189,137.6748,140.8766,141.0256,"NSW",144.2308,138.7137,141.0256,137.9599,"Greater Sydney"
151.4423,"2750",298,151.4423,144.2308,155.3254,153.3593,161.6854,"NSW",162.7219,154.7842,158.6538,158.6538,"Greater Sydney"
131.689,"2752",299,149.5726,125.4181,145.2684,128.8871,139.4759,"NSW",143.4159,null,null,137.9599,"Greater Sydney"
110.1399,"2762",308,110.1399,104.8951,110.1399,110.1399,115.3846,"NSW",117.5214,115.3846,117.5214,115.3846,"Greater Sydney"
131.689,"2763",309,134.6154,125.4181,140.8766,133.1361,137.9599,"NSW",142.6102,138.7137,135.0245,136.4764,"Greater Sydney"
116.4941,"2765",310,116.4941,115.3846,112.1795,114.2961,115.3846,"NSW",115.3846,107.5619,115.3846,113.3242,"Greater Sydney"
140.8766,"2766",311,144.2308,128.2051,137.6748,140.8766,151.0989,"NSW",154.7842,141.0256,147.585,141.0256,"Greater Sydney"
